사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2017070500100561,2017년 7월,수요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,41-50세,경상,승용,남,65세 이상,상해없음
2017070600100124,2017년 7월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,원동기,남,31-40세,경상,승용,여,31-40세,상해없음
2017070600100206,2017년 7월,목요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,이륜,남,65세 이상,중상
2017070600100399,2017년 7월,목요일,서울특별시 광진구 구의동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,65세 이상,부상신고
2017070600100564,2017년 7월,목요일,서울특별시 광진구 화양동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,41-50세,부상신고
2017070700100522,2017년 7월,금요일,서울특별시 광진구 중곡동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,51-60세,부상신고
2017070700100523,2017년 7월,금요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,61-64세,경상,승용,여,51-60세,경상
2017070700100576,2017년 7월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,남,51-60세,경상
2017070800100175,2017년 7월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,젖음/습기,흐림,단일로 - 기타,화물,남,51-60세,기타불명,보행자,여,51-60세,경상
2017070800100418,2017년 7월,토요일,서울특별시 광진구 능동,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,이륜,남,21-30세,중상
2017070900100008,2017년 7월,일요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,원동기,남,13-20세,중상
2017070900100095,2017년 7월,일요일,서울특별시 광진구 구의동,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,건조,흐림,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,남,65세 이상,부상신고
2017071000100021,2017년 7월,월요일,서울특별시 광진구 자양동,중상사고,0,1,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,31-40세,경상
2017071000100072,2017년 7월,월요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,51-60세,경상
2017071000100285,2017년 7월,월요일,서울특별시 광진구 능동,중상사고,0,1,0,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,이륜,남,51-60세,중상
2017071000100316,2017년 7월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,이륜,남,41-50세,경상
2017071000100346,2017년 7월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 충돌,차로위반,젖음/습기,비,단일로 - 기타,승용,여,31-40세,상해없음,승용,여,31-40세,경상
2017071100100204,2017년 7월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,51-60세,상해없음,보행자,남,51-60세,경상
2017071100100605,2017년 7월,화요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,20세 이하,중상,자전거,남,31-40세,상해없음
2017071200100531,2017년 7월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,경상,승합,남,65세 이상,상해없음
2017071300100075,2017년 7월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세 이하,경상,화물,남,41-50세,상해없음
2017071300100076,2017년 7월,목요일,서울특별시 광진구 중곡동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,51-60세,경상
2017071300100377,2017년 7월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,보행자,여,65세 이상,경상
2017071300100451,2017년 7월,목요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,자전거,남,51-60세,상해없음,보행자,여,65세 이상,중상
2017071300100538,2017년 7월,목요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승합,남,41-50세,상해없음
2017071300100568,2017년 7월,목요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,기타,단일로 - 기타,승용,남,61-64세,상해없음,승합,남,51-60세,상해없음
2017071400100361,2017년 7월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,이륜,남,21-30세,경상
2017071400100582,2017년 7월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,51-60세,경상
2017071500100079,2017년 7월,토요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,20세 이하,상해없음,승용,남,51-60세,중상
2017071500100189,2017년 7월,토요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,화물,남,61-64세,중상
2.01707E+15,2017년 7월,토요일,서울특별시 광진구 화양동,중상사고,0,1,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,승용,남,41-50세,부상신고
2017071600100048,2017년 7월,일요일,서울특별시 광진구 화양동,경상사고,0,0,4,0,차대차 - 충돌,차로위반,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,41-50세,경상
2017071600100049,2017년 7월,일요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차량단독 - 전도전복,과속,젖음/습기,비,단일로 - 기타,승용,남,51-60세,상해없음,,,,
2017071600100456,2017년 7월,일요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,41-50세,경상
2017071700100067,2017년 7월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,여,41-50세,경상,승용,남,51-60세,상해없음
2017071700100111,2017년 7월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,여,51-60세,경상
2.01707E+15,2017년 7월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,기타,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,31-40세,경상
2017071900100355,2017년 7월,수요일,서울특별시 광진구 군자동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),여,31-40세,경상,보행자,여,61-64세,경상
2017071900100404,2017년 7월,수요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,기타 - 기타,승용,여,41-50세,상해없음,보행자,여,51-60세,중상
2.01707E+15,2017년 7월,금요일,서울특별시 광진구 구의동,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,부상신고,승용,여,31-40세,상해없음
2017072100100502,2017년 7월,금요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,이륜,남,21-30세,중상
2017072100100574,2017년 7월,금요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,원동기,남,41-50세,중상
2017072200100075,2017년 7월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,65세 이상,경상
2.01707E+15,2017년 7월,토요일,서울특별시 광진구 구의동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,51-60세,경상
2017072200100185,2017년 7월,토요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,이륜,남,51-60세,중상
2017072200100536,2017년 7월,토요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,20세 이하,경상,승용,남,31-40세,상해없음
2017072300100086,2017년 7월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,65세 이상,경상
2017072300100107,2017년 7월,일요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,61-64세,경상,화물,남,31-40세,경상
2017072300100363,2017년 7월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,원동기,남,31-40세,경상,승용,남,21-30세,상해없음
2017072300100364,2017년 7월,일요일,서울특별시 광진구 화양동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,원동기,남,31-40세,경상
2017072300100397,2017년 7월,일요일,서울특별시 광진구 능동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,31-40세,상해없음,보행자,남,13-20세,부상신고
2017072400100321,2017년 7월,월요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,흐림,단일로 - 기타,승용,남,31-40세,상해없음,보행자,여,12세 이하,중상
2017072500100159,2017년 7월,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2017072500100567,2017년 7월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,31-40세,경상
2017072500100596,2017년 7월,화요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,20세 이하,부상신고,승용,여,31-40세,상해없음
2.01707E+15,2017년 7월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,원동기,남,41-50세,경상
2017072600100328,2017년 7월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,21-30세,경상,승용,여,51-60세,상해없음
2017072700100027,2017년 7월,목요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,기타,단일로 - 기타,승합,남,41-50세,상해없음,,,,
2017072700100106,2017년 7월,목요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,20세 이하,상해없음,승용,남,41-50세,상해없음
2017072700100254,2017년 7월,목요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,65세 이상,중상,승합,남,51-60세,상해없음
2017072700100351,2017년 7월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,21-30세,경상
2017072700100391,2017년 7월,목요일,서울특별시 광진구 화양동,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,여,51-60세,부상신고,승용,여,21-30세,상해없음
2017072700100528,2017년 7월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,젖음/습기,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,21-30세,경상
2017072800100178,2017년 7월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,61-64세,경상
