사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도,발생년도,발생월
2018062300100192.8,2018년 6월,토요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,원동기,남,65세 이상,중상,승용,남,41-50세,상해없음,2018,6
2018062300100455.2,2018년 6월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,남,31-40세,경상,2018,6
2018062300100507.2,2018년 6월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,보행자,남,31-40세,경상,2018,6
2018062400100000.8,2018년 6월,일요일,서울특별시 광진구 중곡동,중상사고,0,2,2,0,차대차 - 충돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,65세 이상,상해없음,2018,6
2018062400100023.2,2018년 6월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,남,51-60세,경상,2018,6
2018062400100182.0,2018년 6월,일요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,31-40세,중상,2018,6
2018062400100322.0,2018년 6월,일요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,여,61-64세,상해없음,보행자,남,12세 이하,중상,2018,6
2018062500100212.0,2018년 6월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승합,남,51-60세,경상,2018,6
2018062500100256.8,2018년 6월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,61-64세,상해없음,보행자,남,31-40세,경상,2018,6
2018062500100432.8,2018년 6월,월요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,보행자,여,13-20세,중상,2018,6
2018062500100627.2,2018년 6월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,31-40세,상해없음,보행자,여,21-30세,경상,2018,6
2018062500100688.0,2018년 6월,월요일,서울특별시 광진구 자양동,경상사고,0,0,5,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,61-64세,경상,2018,6
2018062600100114.0,2018년 6월,화요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,경상,2018,6
2018062600100168.0,2018년 6월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,화물,남,51-60세,상해없음,보행자,여,21-30세,경상,2018,6
2018062600100168.8,2018년 6월,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,여,41-50세,상해없음,승용,남,51-60세,경상,2018,6
2018062600100268.0,2018년 6월,화요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,61-64세,상해없음,2018,6
2018062600100340.8,2018년 6월,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,남,51-60세,경상,2018,6
2018062600100384.0,2018년 6월,화요일,서울특별시 광진구 군자동,부상신고사고,0,0,0,1,차대차 - 충돌,차로위반,젖음/습기,비,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,21-30세,부상신고,2018,6
2018062600100494.0,2018년 6월,화요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,21-30세,경상,승용,남,51-60세,상해없음,2018,6
2018062600100566.0,2018년 6월,화요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,51-60세,상해없음,보행자,남,13-20세,중상,2018,6
2018062700100162.0,2018년 6월,수요일,서울특별시 광진구 군자동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,65세 이상,부상신고,승용,여,41-50세,상해없음,2018,6
2018060000000000.0,2018년 6월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,이륜,남,51-60세,경상,2018,6
2018062700100523.2,2018년 6월,수요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,1,차대차 - 충돌,불법유턴,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,이륜,남,41-50세,상해없음,2018,6
2018062800100180.8,2018년 6월,목요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,31-40세,경상,2018,6
2018062800100488.8,2018년 6월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,41-50세,상해없음,보행자,남,41-50세,경상,2018,6
2018062800100579.2,2018년 6월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,1,차대차 - 충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,51-60세,경상,2018,6
2018062900100286.0,2018년 6월,금요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,남,12세 이하,경상,2018,6
2018063000100271.2,2018년 6월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,41-50세,경상,2018,6
2018063000100464.0,2018년 6월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,남,65세 이상,경상,2018,6
2018070100100020.8,2018년 7월,일요일,서울특별시 광진구 화양동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,41-50세,경상,2018,7
2018070100100036.0,2018년 7월,일요일,서울특별시 광진구 화양동,중상사고,0,1,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,원동기,남,31-40세,중상,원동기,남,21-30세,경상,2018,7
2018070200100436.0,2018년 7월,월요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,원동기,남,41-50세,중상,2018,7
2018070200100588.8,2018년 7월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,21-30세,경상,2018,7
2018070300100002.0,2018년 7월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,이륜,남,31-40세,경상,2018,7
2018070300100015.2,2018년 7월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,65세 이상,경상,2018,7
2018070300100032.8,2018년 7월,화요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,31-40세,기타불명,2018,7
2018070300100058.0,2018년 7월,화요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,51-60세,경상,2018,7
2018070000000000.0,2018년 7월,화요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,51-60세,상해없음,보행자,여,31-40세,중상,2018,7
2018070300100298.0,2018년 7월,화요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,31-40세,중상,2018,7
2018070000000000.0,2018년 7월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,남,31-40세,경상,2018,7
2018070400100336.8,2018년 7월,수요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,자전거,남,41-50세,중상,2018,7
2018070400100480.8,2018년 7월,수요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,41-50세,중상,2018,7
2018070500100224.8,2018년 7월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,여,51-60세,경상,2018,7
2018070500100259.2,2018년 7월,목요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,이륜,남,51-60세,중상,2018,7
2018070500100394.0,2018년 7월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,21-30세,경상,2018,7
2018070600100338.0,2018년 7월,금요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,65세 이상,경상,승용,남,41-50세,상해없음,2018,7
2018070700100624.0,2018년 7월,토요일,서울특별시 광진구 자양동,경상사고,0,0,3,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,상해없음,보행자,남,51-60세,경상,2018,7
2018070800100188.0,2018년 7월,일요일,서울특별시 광진구 자양동,중상사고,0,1,1,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,51-60세,경상,2018,7
2018070800100251.2,2018년 7월,일요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,이륜,남,21-30세,경상,2018,7
2018070900100463.2,2018년 7월,월요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,61-64세,경상,2018,7
2018070900100464.0,2018년 7월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,31-40세,경상,2018,7
2018071000100158.0,2018년 7월,화요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,41-50세,상해없음,,,,,2018,7
2018071000100516.8,2018년 7월,화요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,61-64세,경상,2018,7
2018071100100018.0,2018년 7월,수요일,서울특별시 광진구 자양동,사망사고,1,0,0,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,기타 - 기타,승용,남,65세 이상,상해없음,보행자,남,61-64세,사망,2018,7
2018071200100052.8,2018년 7월,목요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,여,65세 이상,중상,2018,7
2018071200100100.8,2018년 7월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,흐림,단일로 - 기타,화물,여,61-64세,상해없음,보행자,남,31-40세,경상,2018,7
2018071200100291.2,2018년 7월,목요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,20세 이하,상해없음,보행자,여,41-50세,중상,2018,7
2018071200100395.2,2018년 7월,목요일,서울특별시 광진구 구의동,사망사고,2,1,3,2,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,41-50세,사망,2018,7
2018071200100515.2,2018년 7월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,보행자,남,12세 이하,경상,2018,7
2018071200100588.8,2018년 7월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,51-60세,경상,2018,7
2018071300100098.0,2018년 7월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,13-20세,경상,2018,7
2018071300100319.2,2018년 7월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세 이하,상해없음,보행자,남,12세 이하,경상,2018,7
2018071300100446.0,2018년 7월,금요일,서울특별시 광진구 구의동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,41-50세,중상,2018,7
2018071300100578.0,2018년 7월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,21-30세,상해없음,보행자,여,21-30세,경상,2018,7
